,season,league_name,squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_goals_against_right,gk_pens_allowed_right,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,goals_right,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made_right,pens_att_right,xg_right,npxg_right,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_right,xg_assist_right,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_right,passes_right,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed_right,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,possession_right,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries_right,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_right,cards_red_right,cards_yellow_red,fouls,fouled,offsides,crosses_right,interceptions_right,tackles_won_right,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,players_used_right,avg_age_right,games_right,minutes_right,minutes_per_game,minutes_pct,minutes_90s_right,games_starts_right,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90
10,2023-2024,La-Liga,Granada,36.0,27.4,46.6,26.0,286.0,2340.0,26.0,26.0,23.0,49.0,23.0,3.0,5.0,67.0,3.0,29.8,25.8,22.3,48.1,378.0,715.0,1.0,0.88,1.88,0.88,1.77,1.14,0.86,2.0,0.99,1.85,26.0,26.0,2340.0,54.0,2.08,135.0,83.0,62.2,2.0,8.0,16.0,1.0,3.8,4.0,3.0,0.0,1.0,0.0,54.0,3.0,0.0,6.0,2.0,46.6,0.33,-5.4,-0.21,122.0,366.0,33.3,746.0,149.0,33.9,34.2,198.0,57.1,44.4,349.0,22.0,6.3,28.0,1.08,11.4,26.0,276.0,94.0,34.1,10.62,3.62,0.08,0.24,17.2,11.0,3.0,5.0,29.8,25.8,0.09,-3.8,-2.8,8703.0,11306.0,77.0,159415.0,60240.0,3872.0,4387.0,88.3,3670.0,4344.0,84.5,993.0,1998.0,49.7,23.0,22.3,21.6,0.7,204.0,550.0,180.0,69.0,715.0,11306.0,9857.0,1395.0,457.0,38.0,67.0,474.0,560.0,101.0,40.0,33.0,0.0,8703.0,54.0,251.0,486.0,18.69,317.0,53.0,41.0,33.0,32.0,10.0,48.0,1.85,35.0,3.0,3.0,1.0,4.0,2.0,419.0,244.0,218.0,161.0,40.0,187.0,403.0,46.4,216.0,270.0,77.0,193.0,170.0,589.0,523.0,20.0,46.6,14120.0,1678.0,5520.0,6025.0,2747.0,469.0,14115.0,496.0,230.0,46.4,225.0,45.4,7892.0,41965.0,21062.0,378.0,292.0,81.0,385.0,200.0,8620.0,703.0,67.0,3.0,0.0,337.0,370.0,54.0,474.0,170.0,244.0,3.0,4.0,2.0,1190.0,316.0,327.0,49.1,36.0,27.4,26.0,2340.0,90.0,100.0,26.0,286.0,82.0,162.0,123.0,18.0,165.0,0.54,28.0,54.0,-26.0,-1.0,29.8,44.1,-14.3,-0.55
11,2023-2024,La-Liga,Las Palmas,28.0,26.2,59.8,27.0,297.0,2430.0,27.0,29.0,20.0,49.0,26.0,3.0,4.0,65.0,3.0,23.3,20.2,15.9,36.1,403.0,1152.0,1.07,0.74,1.81,0.96,1.7,0.86,0.59,1.45,0.75,1.34,27.0,27.0,2430.0,29.0,1.07,114.0,84.0,78.1,10.0,7.0,10.0,7.0,25.9,6.0,4.0,1.0,1.0,20.0,29.0,4.0,0.0,5.0,0.0,36.0,0.28,7.0,0.26,109.0,355.0,30.7,1286.0,142.0,23.6,27.6,186.0,28.0,28.0,419.0,25.0,6.0,76.0,2.81,18.0,29.0,272.0,86.0,31.6,10.07,3.19,0.1,0.3,20.5,14.0,3.0,4.0,23.3,20.2,0.07,5.7,5.8,13777.0,16453.0,83.7,217262.0,80715.0,7307.0,8028.0,91.0,5271.0,5942.0,88.7,849.0,1666.0,51.0,20.0,15.9,21.3,4.1,212.0,954.0,204.0,40.0,1152.0,16453.0,15071.0,1324.0,486.0,53.0,59.0,401.0,487.0,110.0,41.0,37.0,1.0,13777.0,58.0,269.0,493.0,18.26,404.0,24.0,22.0,17.0,20.0,6.0,53.0,1.96,45.0,2.0,1.0,1.0,3.0,1.0,483.0,292.0,238.0,190.0,55.0,228.0,478.0,47.7,250.0,299.0,78.0,221.0,209.0,692.0,597.0,12.0,59.8,19507.0,1951.0,6653.0,9237.0,3751.0,442.0,19503.0,461.0,221.0,47.9,198.0,43.0,10982.0,49451.0,25174.0,403.0,309.0,80.0,482.0,252.0,13659.0,1134.0,65.0,3.0,1.0,299.0,366.0,58.0,401.0,209.0,292.0,2.0,6.0,0.0,1388.0,294.0,343.0,46.2,28.0,26.2,27.0,2430.0,90.0,100.0,27.0,297.0,82.0,172.0,124.0,20.0,187.0,1.37,29.0,29.0,0.0,0.0,23.3,39.5,-16.2,-0.6
12,2023-2024,La-Liga,Mallorca,23.0,29.2,44.0,27.0,297.0,2430.0,27.0,24.0,19.0,43.0,23.0,1.0,3.0,81.0,4.0,29.4,27.1,22.2,49.3,342.0,764.0,0.89,0.7,1.59,0.85,1.56,1.09,0.82,1.91,1.0,1.82,27.0,27.0,2430.0,34.0,1.26,103.0,69.0,70.9,5.0,12.0,10.0,7.0,25.9,4.0,4.0,0.0,0.0,0.0,34.0,4.0,1.0,4.0,0.0,34.1,0.29,0.1,0.0,253.0,612.0,41.3,684.0,69.0,63.9,45.7,246.0,71.1,52.9,404.0,29.0,7.2,24.0,0.89,13.6,24.0,292.0,86.0,29.5,10.81,3.19,0.08,0.27,16.9,3.0,1.0,3.0,29.4,27.1,0.09,-5.4,-4.1,7659.0,10651.0,71.9,146942.0,61401.0,3322.0,3941.0,84.3,3051.0,3847.0,79.3,1089.0,2206.0,49.4,19.0,22.2,20.9,-3.2,218.0,634.0,153.0,61.0,764.0,10651.0,9274.0,1302.0,332.0,40.0,89.0,522.0,542.0,122.0,42.0,61.0,5.0,7659.0,75.0,235.0,507.0,18.78,335.0,74.0,24.0,37.0,27.0,10.0,41.0,1.52,26.0,8.0,1.0,5.0,1.0,0.0,491.0,279.0,251.0,201.0,39.0,243.0,482.0,50.4,239.0,271.0,94.0,177.0,246.0,737.0,559.0,9.0,44.0,13633.0,1628.0,4665.0,6054.0,3067.0,467.0,13630.0,358.0,178.0,49.7,144.0,40.2,6729.0,36143.0,17706.0,342.0,261.0,74.0,429.0,214.0,7577.0,749.0,81.0,4.0,2.0,418.0,306.0,75.0,522.0,246.0,279.0,2.0,4.0,0.0,1343.0,561.0,500.0,52.9,23.0,29.2,27.0,2430.0,90.0,100.0,27.0,297.0,80.0,164.0,131.0,22.0,190.0,1.0,24.0,34.0,-10.0,-0.37,29.4,33.3,-3.9,-0.14
13,2023-2024,La-Liga,Osasuna,25.0,28.6,48.3,27.0,297.0,2430.0,27.0,31.0,20.0,51.0,27.0,4.0,4.0,57.0,4.0,30.4,27.3,21.6,48.8,352.0,967.0,1.15,0.74,1.89,1.0,1.74,1.12,0.8,1.92,1.01,1.81,27.0,27.0,2430.0,37.0,1.37,100.0,62.0,64.0,10.0,6.0,11.0,9.0,33.3,2.0,1.0,1.0,0.0,50.0,37.0,1.0,0.0,6.0,0.0,35.1,0.33,-1.9,-0.07,228.0,547.0,41.7,756.0,80.0,54.8,41.1,214.0,62.1,45.7,399.0,23.0,5.8,33.0,1.22,21.1,31.0,307.0,89.0,29.0,11.37,3.3,0.09,0.3,17.7,11.0,4.0,4.0,30.4,27.3,0.09,0.6,-0.3,9181.0,12450.0,73.7,173559.0,69303.0,3976.0,4672.0,85.1,3850.0,4761.0,80.9,1185.0,2353.0,50.4,20.0,21.6,24.2,-1.6,218.0,843.0,190.0,74.0,967.0,12450.0,10996.0,1407.0,371.0,17.0,85.0,577.0,640.0,119.0,57.0,49.0,1.0,9181.0,47.0,281.0,522.0,19.33,369.0,64.0,17.0,33.0,33.0,6.0,50.0,1.85,28.0,6.0,3.0,8.0,5.0,0.0,372.0,226.0,170.0,152.0,50.0,168.0,371.0,45.3,203.0,282.0,78.0,204.0,190.0,562.0,568.0,11.0,48.3,15232.0,1493.0,4425.0,6880.0,4061.0,527.0,15228.0,371.0,164.0,44.2,171.0,46.1,7535.0,38699.0,18746.0,352.0,281.0,69.0,408.0,188.0,9077.0,956.0,57.0,4.0,1.0,378.0,286.0,47.0,577.0,190.0,226.0,3.0,2.0,0.0,1321.0,561.0,502.0,52.8,25.0,28.6,27.0,2430.0,90.0,100.0,27.0,297.0,82.0,162.0,133.0,18.0,169.0,1.33,31.0,37.0,-6.0,-0.22,30.4,33.8,-3.4,-0.13
14,2023-2024,La-Liga,Rayo Vallecano,25.0,30.3,48.6,27.0,297.0,2430.0,27.0,23.0,11.0,34.0,17.0,6.0,6.0,78.0,4.0,31.1,26.5,17.2,43.7,328.0,926.0,0.85,0.41,1.26,0.63,1.04,1.15,0.64,1.79,0.98,1.62,27.0,27.0,2430.0,37.0,1.37,122.0,86.0,70.5,5.0,11.0,11.0,9.0,33.3,2.0,1.0,1.0,0.0,50.0,37.0,1.0,1.0,4.0,2.0,37.7,0.3,2.7,0.1,124.0,444.0,27.9,646.0,128.0,48.1,40.4,227.0,58.6,47.7,405.0,14.0,3.5,28.0,1.04,15.2,23.0,324.0,111.0,34.3,12.0,4.11,0.05,0.15,20.7,28.0,6.0,6.0,31.1,26.5,0.08,-8.1,-9.5,9258.0,12239.0,75.6,170636.0,66563.0,4019.0,4630.0,86.8,3933.0,4707.0,83.6,1080.0,2231.0,48.4,11.0,17.2,17.6,-6.2,213.0,743.0,175.0,56.0,926.0,12239.0,10721.0,1451.0,423.0,30.0,109.0,459.0,625.0,113.0,49.0,34.0,2.0,9258.0,67.0,245.0,543.0,20.11,372.0,51.0,21.0,39.0,46.0,14.0,34.0,1.26,20.0,2.0,3.0,4.0,4.0,1.0,425.0,242.0,187.0,197.0,41.0,185.0,421.0,43.9,236.0,282.0,66.0,216.0,224.0,649.0,608.0,9.0,48.6,15309.0,1670.0,5134.0,6929.0,3394.0,466.0,15303.0,457.0,191.0,41.8,219.0,47.9,7690.0,39102.0,18328.0,328.0,249.0,77.0,447.0,271.0,9175.0,922.0,78.0,4.0,3.0,418.0,368.0,67.0,459.0,224.0,242.0,3.0,2.0,2.0,1377.0,342.0,432.0,44.2,25.0,30.3,27.0,2430.0,90.0,100.0,27.0,297.0,81.0,164.0,131.0,20.0,185.0,0.96,23.0,37.0,-14.0,-0.52,31.1,35.2,-4.1,-0.15
15,2023-2024,La-Liga,Real Madrid,25.0,28.0,59.5,27.0,297.0,2430.0,27.0,56.0,43.0,99.0,55.0,1.0,4.0,50.0,4.0,48.8,45.9,36.8,82.7,701.0,1441.0,2.07,1.59,3.67,2.04,3.63,1.81,1.36,3.17,1.7,3.06,27.0,27.0,2430.0,18.0,0.67,76.0,59.0,77.6,20.0,6.0,1.0,13.0,48.1,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,23.8,0.31,6.8,0.25,43.0,126.0,34.1,650.0,126.0,15.1,26.5,203.0,13.8,22.5,330.0,25.0,7.6,28.0,1.04,15.5,56.0,429.0,161.0,37.5,15.89,5.96,0.13,0.34,17.4,20.0,1.0,4.0,48.8,45.9,0.11,7.2,9.1,15458.0,17520.0,88.2,248917.0,79876.0,8267.0,8784.0,94.1,5618.0,6201.0,90.6,1162.0,1758.0,66.1,43.0,36.8,35.6,6.2,345.0,1278.0,293.0,48.0,1441.0,17520.0,16191.0,1267.0,397.0,73.0,160.0,470.0,464.0,158.0,51.0,63.0,0.0,15458.0,62.0,191.0,787.0,29.15,591.0,52.0,61.0,44.0,28.0,11.0,99.0,3.67,69.0,8.0,9.0,11.0,1.0,1.0,387.0,258.0,172.0,155.0,60.0,152.0,309.0,49.2,157.0,277.0,72.0,205.0,222.0,609.0,364.0,10.0,59.5,20351.0,1678.0,5364.0,9495.0,5681.0,842.0,20347.0,636.0,283.0,44.5,282.0,44.3,13363.0,71275.0,38753.0,701.0,590.0,226.0,360.0,215.0,15351.0,1434.0,50.0,4.0,1.0,272.0,378.0,62.0,470.0,222.0,258.0,2.0,1.0,1.0,1306.0,223.0,192.0,53.7,25.0,28.0,27.0,2430.0,90.0,100.0,27.0,297.0,82.0,176.0,118.0,19.0,127.0,2.44,56.0,18.0,38.0,1.41,48.8,25.4,23.4,0.87
16,2023-2024,La-Liga,Real Sociedad,30.0,26.3,55.8,27.0,297.0,2430.0,27.0,35.0,25.0,60.0,31.0,4.0,4.0,72.0,1.0,33.2,30.0,21.9,52.0,512.0,1024.0,1.3,0.93,2.22,1.15,2.07,1.23,0.81,2.04,1.11,1.92,27.0,27.0,2427.0,29.0,1.08,97.0,69.0,73.2,10.0,10.0,7.0,10.0,37.0,3.0,3.0,0.0,0.0,0.0,29.0,3.0,0.0,5.0,1.0,28.1,0.27,0.1,0.0,140.0,323.0,43.3,782.0,91.0,30.6,31.2,145.0,57.9,45.5,322.0,15.0,4.7,45.0,1.67,17.3,35.0,339.0,104.0,30.7,12.56,3.85,0.09,0.3,18.0,20.0,4.0,4.0,33.2,30.0,0.09,1.8,1.0,10683.0,13547.0,78.9,193361.0,66043.0,4515.0,5214.0,86.6,4845.0,5654.0,85.7,1100.0,1980.0,55.6,25.0,21.9,24.1,3.1,234.0,820.0,170.0,49.0,1024.0,13547.0,12160.0,1317.0,377.0,30.0,86.0,485.0,605.0,134.0,73.0,39.0,0.0,10683.0,70.0,239.0,570.0,21.11,386.0,55.0,40.0,46.0,29.0,14.0,55.0,2.04,36.0,2.0,5.0,8.0,3.0,1.0,465.0,294.0,200.0,201.0,64.0,209.0,407.0,51.4,198.0,297.0,88.0,209.0,189.0,654.0,504.0,12.0,55.8,16523.0,1586.0,4868.0,7963.0,3839.0,551.0,16519.0,509.0,240.0,47.2,210.0,41.3,9310.0,52088.0,26866.0,512.0,345.0,128.0,439.0,262.0,10559.0,1012.0,72.0,1.0,0.0,442.0,324.0,70.0,485.0,189.0,294.0,1.0,3.0,1.0,1363.0,552.0,548.0,50.2,30.0,26.3,27.0,2430.0,90.0,100.0,27.0,297.0,80.0,172.0,127.0,24.0,195.0,1.48,37.0,29.0,8.0,0.3,33.2,28.7,4.5,0.17
17,2023-2024,La-Liga,Sevilla,35.0,29.4,51.6,27.0,297.0,2430.0,27.0,31.0,20.0,51.0,30.0,1.0,1.0,74.0,4.0,28.5,27.7,20.3,48.0,443.0,1092.0,1.15,0.74,1.89,1.11,1.85,1.05,0.75,1.81,1.02,1.78,27.0,27.0,2430.0,40.0,1.48,121.0,83.0,70.2,6.0,9.0,12.0,5.0,18.5,4.0,4.0,0.0,0.0,0.0,40.0,4.0,1.0,4.0,2.0,36.8,0.27,-1.2,-0.05,142.0,410.0,34.6,642.0,136.0,42.5,40.8,191.0,71.7,53.1,354.0,22.0,6.2,26.0,0.96,13.8,31.0,360.0,118.0,32.8,13.33,4.37,0.08,0.25,17.3,13.0,1.0,1.0,28.5,27.7,0.07,2.5,2.3,10487.0,13381.0,78.4,189964.0,69431.0,4737.0,5377.0,88.1,4316.0,5085.0,84.9,1183.0,2210.0,53.5,20.0,20.3,23.4,-0.3,259.0,876.0,213.0,104.0,1092.0,13381.0,11948.0,1374.0,377.0,12.0,160.0,731.0,615.0,138.0,45.0,65.0,0.0,10487.0,59.0,263.0,633.0,23.44,468.0,67.0,25.0,28.0,38.0,7.0,51.0,1.89,36.0,5.0,4.0,3.0,2.0,1.0,496.0,326.0,269.0,166.0,61.0,237.0,443.0,53.5,206.0,280.0,82.0,198.0,224.0,720.0,513.0,4.0,51.6,16385.0,1541.0,5159.0,7144.0,4246.0,516.0,16384.0,450.0,211.0,46.9,191.0,42.4,8893.0,47120.0,23982.0,443.0,345.0,100.0,437.0,210.0,10329.0,1055.0,74.0,4.0,0.0,337.0,342.0,64.0,731.0,224.0,326.0,1.0,4.0,2.0,1394.0,438.0,377.0,53.7,35.0,29.4,27.0,2430.0,90.0,100.0,27.0,297.0,82.0,175.0,119.0,21.0,196.0,1.0,33.0,40.0,-7.0,-0.26,28.5,39.2,-10.7,-0.4
18,2023-2024,La-Liga,Valencia,26.0,24.7,43.7,26.0,286.0,2340.0,26.0,31.0,22.0,53.0,27.0,4.0,5.0,50.0,4.0,27.6,23.7,17.9,41.6,350.0,780.0,1.19,0.85,2.04,1.04,1.88,1.06,0.69,1.75,0.91,1.6,26.0,26.0,2340.0,31.0,1.19,102.0,71.0,71.6,10.0,7.0,9.0,8.0,30.8,3.0,2.0,1.0,0.0,33.3,31.0,2.0,0.0,3.0,1.0,35.0,0.32,5.0,0.19,122.0,445.0,27.4,560.0,98.0,59.3,41.8,174.0,64.9,50.4,373.0,35.0,9.4,22.0,0.85,12.0,31.0,246.0,84.0,34.1,9.46,3.23,0.11,0.32,19.3,14.0,4.0,5.0,27.6,23.7,0.1,3.4,3.3,8365.0,11053.0,75.7,149746.0,54655.0,3675.0,4338.0,84.7,3594.0,4228.0,85.0,851.0,1817.0,46.8,22.0,17.9,15.8,4.1,176.0,626.0,132.0,47.0,780.0,11053.0,9749.0,1259.0,364.0,26.0,81.0,394.0,584.0,80.0,14.0,30.0,1.0,8365.0,45.0,252.0,440.0,16.92,321.0,41.0,24.0,17.0,28.0,9.0,51.0,1.96,39.0,2.0,5.0,3.0,2.0,0.0,457.0,275.0,225.0,175.0,57.0,222.0,439.0,50.6,217.0,246.0,54.0,192.0,218.0,675.0,552.0,7.0,43.7,13832.0,1477.0,4764.0,6255.0,2968.0,365.0,13827.0,440.0,195.0,44.3,194.0,44.1,7659.0,39182.0,19401.0,350.0,286.0,80.0,392.0,236.0,8309.0,781.0,50.0,4.0,2.0,339.0,312.0,45.0,394.0,218.0,275.0,3.0,3.0,1.0,1333.0,320.0,400.0,44.4,26.0,24.7,26.0,2340.0,90.0,100.0,26.0,286.0,82.0,164.0,120.0,19.0,163.0,1.42,31.0,31.0,0.0,0.0,27.6,30.7,-3.1,-0.12
19,2023-2024,La-Liga,Villarreal,32.0,28.5,50.4,27.0,297.0,2430.0,27.0,43.0,30.0,73.0,39.0,4.0,4.0,76.0,4.0,38.6,35.4,28.1,63.5,444.0,1072.0,1.59,1.11,2.7,1.44,2.56,1.43,1.04,2.47,1.31,2.35,27.0,27.0,2430.0,49.0,1.81,153.0,105.0,70.6,8.0,8.0,11.0,3.0,11.1,4.0,4.0,0.0,0.0,0.0,49.0,4.0,1.0,7.0,1.0,45.8,0.28,-2.2,-0.08,113.0,287.0,39.4,723.0,135.0,28.4,33.4,242.0,33.9,31.3,502.0,24.0,4.8,25.0,0.93,0.0,43.0,320.0,117.0,36.6,11.85,4.33,0.12,0.33,16.1,8.0,4.0,4.0,38.6,35.4,0.11,4.4,3.6,10734.0,13124.0,81.8,192635.0,71853.0,4790.0,5338.0,89.7,4729.0,5374.0,88.0,1051.0,1828.0,57.5,30.0,28.1,27.8,1.9,251.0,822.0,225.0,58.0,1072.0,13124.0,11702.0,1351.0,404.0,50.0,106.0,422.0,494.0,137.0,59.0,46.0,0.0,10734.0,71.0,247.0,587.0,21.74,427.0,52.0,36.0,42.0,20.0,10.0,74.0,2.74,46.0,8.0,4.0,10.0,5.0,1.0,416.0,251.0,206.0,162.0,48.0,195.0,405.0,48.1,210.0,284.0,99.0,185.0,218.0,634.0,606.0,12.0,50.4,16115.0,2039.0,5701.0,6838.0,3722.0,586.0,16111.0,529.0,252.0,47.6,247.0,46.7,8643.0,48059.0,24159.0,444.0,350.0,128.0,405.0,252.0,10609.0,1064.0,76.0,4.0,1.0,350.0,338.0,71.0,422.0,218.0,251.0,3.0,4.0,1.0,1203.0,370.0,277.0,57.2,32.0,28.5,27.0,2430.0,90.0,100.0,27.0,297.0,80.0,169.0,127.0,22.0,135.0,1.19,43.0,49.0,-6.0,-0.22,38.6,42.5,-3.9,-0.15
